County,District,Shape_ID,Area,Region,County_Type,Population,District_Ward,Constituency
W01,Weslington North,W01_005,0.344024,Capital,F2,2511,Ward 11,Upper Weslington and Lower Cotham
W01,Weslington North,W01_006,0.262661,Capital,F1,2212,Ward 26,Upper Weslington and Lower Cotham
W01,Weslington North,W01_007,0.215653,Capital,D2,2011,Ward 27,Upper Weslington and Lower Cotham
W01,Weslington North,W01_008,0.581806,Capital,D2,2435,Ward 27,Upper Weslington and Lower Cotham
W01,Weslington North,W01_009,0.273952,Capital,D1,1921,Ward 26,Upper Weslington and Lower Cotham
W01,Weslington North,W01_010,0.389355,Capital,E2,2118,Ward 27,Upper Weslington and Lower Cotham
W01,Weslington North,W01_011,0.171172,Capital,C2,1854,Ward 27,Upper Weslington and Lower Cotham
W01,Weslington North,W01_012,0.68853,Capital,C2,3390,Ward 27,Upper Weslington and Lower Cotham
W01,Weslington North,W01_013,0.323784,Capital,D1,2290,Ward 27,Upper Weslington and Lower Cotham
W01,Weslington North,W01_014,0.514912,Capital,C1,2894,Ward 27,Upper Weslington and Lower Cotham
W01,Weslington North,W01_015,0.406163,Capital,B1,2543,Ward 27,Upper Weslington and Lower Cotham
W01,Weslington North,W01_016,0.431328,Capital,C2,2406,Ward 27,Upper Weslington and Lower Cotham
W01,Weslington North,W01_017,0.134134,Capital,F2,1666,Ward 28,Upper Weslington and Lower Cotham
W01,Weslington North,W01_018,0.433592,Capital,C2,2576,Ward 27,Upper Weslington and Lower Cotham
W01,Weslington North,W01_019,1.047654,Capital,C1,4199,Ward 27,Upper Weslington and Lower Cotham
W01,Weslington North,W01_020,0.365765,Capital,F1,2349,Ward 28,Upper Weslington and Lower Cotham
W01,Weslington North,W01_021,0.614208,Capital,E1,3101,Ward 29,Upper Weslington and Lower Cotham
W01,Weslington North,W01_022,0.351155,Capital,D2,2423,Ward 29,Upper Weslington and Lower Cotham
W01,Weslington North,W01_023,0.62028,Capital,E2,2952,Ward 28,Upper Weslington and Lower Cotham
W01,Weslington North,W01_024,0.301088,Capital,F1,2118,Ward 28,Upper Weslington and Lower Cotham
W01,Weslington North,W01_025,0.178248,Capital,D2,1733,Ward 29,Upper Weslington and Lower Cotham
W01,Weslington North,W01_026,0.311675,Capital,D1,2305,Ward 29,Upper Weslington and Lower Cotham
W01,Weslington North,W01_027,0.342165,Capital,F2,2028,Ward 28,Upper Weslington and Lower Cotham
W01,Weslington North,W01_028,0.283555,Capital,D2,2104,Ward 29,Upper Weslington and Lower Cotham
W01,Weslington North,W01_029,0.689758,Capital,D1,2646,Ward 28,Upper Weslington and Lower Cotham
W01,Weslington North,W01_030,0.317326,Capital,F1,2195,Ward 28,Upper Weslington and Lower Cotham
W01,Weslington North,W01_031,0.090533,Capital,F1,1182,Ward 28,Upper Weslington and Lower Cotham
W01,Weslington North,W01_032,0.432142,Capital,E1,2523,Ward 28,Upper Weslington and Lower Cotham
W01,Weslington North,W01_033,0.428132,Capital,E1,2299,Ward 28,Upper Weslington and Lower Cotham
W01,Weslington North,W01_034,0.705346,Capital,D1,2856,Ward 29,Upper Weslington and Lower Cotham
W01,Weslington North,W01_035,0.323488,Capital,D1,2187,Ward 29,Upper Weslington and Lower Cotham
W01,Weslington North,W01_036,0.077634,Capital,E1,1169,Ward 25,Upper Weslington and Lower Cotham
W01,Weslington North,W01_037,0.2329,Capital,F1,1939,Ward 25,Upper Weslington and Lower Cotham
W01,Weslington North,W01_038,0.292212,Capital,C2,1938,Ward 25,Upper Weslington and Lower Cotham
W01,Weslington North,W01_039,0.413231,Capital,D1,2774,Ward 25,Upper Weslington and Lower Cotham
W01,Weslington North,W01_040,0.632092,Capital,E1,3099,Ward 25,Upper Weslington and Lower Cotham
W01,Weslington North,W01_041,0.384369,Capital,D2,2603,Ward 29,Upper Weslington and Lower Cotham
W01,Weslington North,W01_042,0.335123,Capital,D2,2175,Ward 25,Upper Weslington and Lower Cotham
W01,Weslington North,W01_043,1.431135,Capital,D1,5273,Ward 25,Upper Weslington and Lower Cotham
W01,Weslington North,W01_044,0.339467,Capital,D2,2060,Ward 29,Upper Weslington and Lower Cotham
W01,Weslington North,W01_045,0.170009,Capital,D2,1687,Ward 25,Upper Weslington and Lower Cotham
W01,Weslington North,W01_046,0.192436,Capital,F1,1808,Ward 25,Upper Weslington and Lower Cotham
W01,Weslington North,W01_047,0.15854,Capital,D2,1783,Ward 26,Upper Weslington and Lower Cotham
W01,Weslington North,W01_048,0.18845,Capital,F1,1802,Ward 25,Upper Weslington and Lower Cotham
W01,Weslington North,W01_049,0.288886,Capital,C1,2121,Ward 26,Upper Weslington and Lower Cotham
W01,Weslington North,W01_050,0.641958,Capital,C1,2988,Ward 26,Upper Weslington and Lower Cotham
W01,Weslington North,W01_051,0.801656,Capital,C2,3878,Ward 26,Upper Weslington and Lower Cotham
W01,Weslington North,W01_052,0.309534,Capital,C2,2135,Ward 26,Upper Weslington and Lower Cotham
W02,Weslington North,W02_001,0.35366,Capital,D1,2906,Ward 24,Upper Weslington and Lower Cotham
W02,Weslington North,W02_002,0.563485,Capital,B1,3320,Ward 20,Upper Weslington and Lower Cotham
W02,Weslington North,W02_003,1.331567,Capital,A1,4817,Ward 20,Upper Weslington and Lower Cotham
W02,Weslington North,W02_004,0.7871,Capital,C1,4183,Ward 20,Upper Weslington and Lower Cotham
W02,Weslington North,W02_005,0.603347,Capital,C1,3197,Ward 20,Upper Weslington and Lower Cotham
W02,Weslington North,W02_006,0.080266,Capital,F2,1580,Ward 19,Upper Weslington and Lower Cotham
W02,Weslington North,W02_007,0.912188,Capital,C1,4077,Ward 20,Upper Weslington and Lower Cotham
W02,Weslington North,W02_008,0.188272,Capital,C1,2095,Ward 19,Upper Weslington and Lower Cotham
W02,Weslington North,W02_009,0.321669,Capital,F2,2975,Ward 18,Upper Weslington and Lower Cotham
W02,Weslington North,W02_010,0.942091,Capital,D2,3858,Ward 19,Upper Weslington and Lower Cotham
W02,Weslington North,W02_011,0.212849,Capital,D2,2276,Ward 18,Upper Weslington and Lower Cotham
W02,Weslington North,W02_012,0.156799,Capital,E2,2175,Ward 19,Upper Weslington and Lower Cotham
W02,Weslington North,W02_013,0.127048,Capital,F1,1663,Ward 18,Upper Weslington and Lower Cotham
W02,Weslington North,W02_014,0.276572,Capital,F1,2583,Ward 18,Upper Weslington and Lower Cotham
W02,Weslington North,W02_015,0.27252,Capital,D2,2600,Ward 18,Upper Weslington and Lower Cotham
W02,Weslington North,W02_016,0.280535,Capital,F1,2716,Ward 18,Upper Weslington and Lower Cotham
W02,Weslington North,W02_017,0.297684,Capital,D1,2451,Ward 18,Upper Weslington and Lower Cotham
W02,Weslington North,W02_018,0.61018,Capital,D1,3519,Ward 18,Upper Weslington and Lower Cotham
W02,Weslington North,W02_019,0.443167,Capital,A2,3112,Ward 18,Upper Weslington and Lower Cotham
W02,Weslington North,W02_020,0.175031,Capital,C1,2298,Ward 18,Upper Weslington and Lower Cotham
W02,Weslington North,W02_021,0.232633,Capital,E2,2432,Ward 19,Upper Weslington and Lower Cotham
W02,Weslington North,W02_022,0.0678,Capital,E1,1421,Ward 17,Upper Weslington and Lower Cotham
W02,Weslington North,W02_023,0.161882,Capital,E1,2206,Ward 19,Upper Weslington and Lower Cotham
W02,Weslington North,W02_024,0.502117,Capital,D2,2900,Ward 19,Upper Weslington and Lower Cotham
W02,Weslington North,W02_025,0.076327,Capital,E1,1575,Ward 17,Upper Weslington and Lower Cotham
W02,Weslington North,W02_026,0.319139,Capital,A2,2680,Ward 17,Upper Weslington and Lower Cotham
W02,Weslington North,W02_027,0.442466,Capital,D1,3037,Ward 17,Upper Weslington and Lower Cotham
W02,Weslington North,W02_028,0.491939,Capital,C2,2760,Ward 17,Upper Weslington and Lower Cotham
W02,Weslington North,W02_029,0.703892,Capital,D2,3952,Ward 17,Upper Weslington and Lower Cotham
W02,Weslington North,W02_030,0.193228,Capital,D1,2205,Ward 17,Upper Weslington and Lower Cotham
W02,Weslington North,W02_031,0.376568,Capital,E1,2735,Ward 19,Upper Weslington and Lower Cotham
W02,Weslington North,W02_032,0.597912,Capital,F2,3318,Ward 17,Upper Weslington and Lower Cotham
W02,Weslington North,W02_033,0.3474,Capital,C2,2898,Ward 17,Upper Weslington and Lower Cotham
W02,Weslington North,W02_034,0.200186,Capital,E2,2053,Ward 17,Upper Weslington and Lower Cotham
W02,Weslington North,W02_035,0.173927,Capital,D1,2325,Ward 19,Upper Weslington and Lower Cotham
W02,Weslington North,W02_036,0.196551,Capital,D1,2267,Ward 19,Upper Weslington and Lower Cotham
W02,Weslington North,W02_037,0.180606,Capital,C1,2184,Ward 19,Upper Weslington and Lower Cotham
W02,Weslington North,W02_038,1.235377,Capital,D2,4436,Ward 24,Upper Weslington and Lower Cotham
W02,Weslington North,W02_039,1.075024,Capital,D1,4696,Ward 24,Upper Weslington and Lower Cotham
W02,Weslington North,W02_040,0.462463,Capital,D2,2992,Ward 24,Upper Weslington and Lower Cotham
W02,Weslington North,W02_041,0.350981,Capital,E1,2980,Ward 24,Upper Weslington and Lower Cotham
W02,Weslington North,W02_042,1.272759,Capital,A1,4559,Ward 24,Upper Weslington and Lower Cotham
W02,Weslington North,W02_043,0.814851,Capital,F1,3956,Ward 23,Upper Weslington and Lower Cotham
W02,Weslington North,W02_044,0.129296,Capital,F2,2046,Ward 23,Upper Weslington and Lower Cotham
W02,Weslington North,W02_045,0.66886,Capital,D2,3650,Ward 23,Upper Weslington and Lower Cotham
W02,Weslington North,W02_046,0.970476,Capital,D1,4475,Ward 23,Upper Weslington and Lower Cotham
W02,Weslington North,W02_047,0.699547,Capital,F2,4010,Ward 24,Upper Weslington and Lower Cotham
W02,Weslington North,W02_048,1.023557,Capital,E2,3962,Ward 23,Upper Weslington and Lower Cotham
W02,Weslington North,W02_049,0.188916,Capital,D2,1990,Ward 23,Upper Weslington and Lower Cotham
W02,Weslington North,W02_050,0.130546,Capital,D2,1763,Ward 23,Upper Weslington and Lower Cotham
W02,Weslington North,W02_051,0.079662,Capital,D2,1751,Ward 23,Upper Weslington and Lower Cotham
W02,Weslington North,W02_052,0.586255,Capital,D1,3151,Ward 23,Upper Weslington and Lower Cotham
W02,Weslington North,W02_053,0.900351,Capital,D2,4230,Ward 22,Upper Weslington and Lower Cotham
W02,Weslington North,W02_054,0.659267,Capital,C1,3461,Ward 21,Upper Weslington and Lower Cotham
W02,Weslington North,W02_055,1.0102,Capital,C2,4068,Ward 21,Upper Weslington and Lower Cotham
W02,Weslington North,W02_056,0.15628,Capital,D1,2031,Ward 21,Upper Weslington and Lower Cotham
W02,Weslington North,W02_057,0.246063,Capital,D1,2438,Ward 22,Upper Weslington and Lower Cotham
W02,Weslington North,W02_058,0.267804,Capital,D2,2497,Ward 22,Upper Weslington and Lower Cotham
W02,Weslington North,W02_059,1.109332,Capital,C1,4943,Ward 21,Upper Weslington and Lower Cotham
W02,Weslington North,W02_060,0.067044,Capital,D1,1604,Ward 22,Upper Weslington and Lower Cotham
W02,Weslington North,W02_061,0.697739,Capital,E2,3303,Ward 21,Upper Weslington and Lower Cotham
W02,Weslington North,W02_062,0.14038,Capital,D1,1882,Ward 22,Upper Weslington and Lower Cotham
W02,Weslington North,W02_063,0.101183,Capital,D2,1626,Ward 22,Upper Weslington and Lower Cotham
W02,Weslington North,W02_064,0.543163,Capital,D1,3338,Ward 22,Upper Weslington and Lower Cotham
W02,Weslington North,W02_065,0.431062,Capital,C1,3187,Ward 21,Upper Weslington and Lower Cotham
W02,Weslington North,W02_066,0.223267,Capital,D2,2146,Ward 22,Upper Weslington and Lower Cotham
W02,Weslington North,W02_067,0.064655,Capital,D1,1662,Ward 22,Upper Weslington and Lower Cotham
W02,Weslington North,W02_068,0.078824,Capital,D1,1593,Ward 22,Upper Weslington and Lower Cotham
W02,Weslington North,W02_069,0.37272,Capital,D1,2893,Ward 20,Upper Weslington and Lower Cotham
W02,Weslington North,W02_070,0.172923,Capital,B1,2389,Ward 22,Upper Weslington and Lower Cotham
W02,Weslington North,W02_071,0.448842,Capital,C1,3275,Ward 21,Upper Weslington and Lower Cotham
W02,Weslington North,W02_072,0.698355,Capital,B1,4383,Ward 20,Upper Weslington and Lower Cotham
W03,Weslington North,W03_001,0.247636,Capital,F1,2241,Ward 14,Upper Weslington and Lower Cotham
W03,Weslington North,W03_002,0.644523,Capital,F2,4265,Ward 14,Upper Weslington and Lower Cotham
W03,Weslington North,W03_003,0.415631,Capital,F1,3076,Ward 12,Upper Weslington and Lower Cotham
W03,Weslington North,W03_004,0.788632,Capital,E2,3807,Ward 12,Upper Weslington and Lower Cotham
W03,Weslington North,W03_005,0.246663,Capital,F1,2534,Ward 14,Upper Weslington and Lower Cotham
W03,Weslington North,W03_006,0.232109,Capital,F1,2273,Ward 12,Upper Weslington and Lower Cotham
W03,Weslington North,W03_007,0.439122,Capital,F1,3347,Ward 12,Upper Weslington and Lower Cotham
W03,Weslington North,W03_008,0.586526,Capital,F1,3820,Ward 12,Upper Weslington and Lower Cotham
W03,Weslington North,W03_009,0.439648,Capital,F2,3322,Ward 12,Upper Weslington and Lower Cotham
W03,Weslington North,W03_010,0.276231,Capital,F2,3160,Ward 12,Upper Weslington and Lower Cotham
W03,Weslington North,W03_011,0.495885,Capital,F1,3892,Ward 12,Upper Weslington and Lower Cotham
W03,Weslington North,W03_012,0.372946,Capital,F2,3149,Ward 13,Upper Weslington and Lower Cotham
W03,Weslington North,W03_013,1.007885,Capital,F1,4640,Ward 13,Upper Weslington and Lower Cotham
W03,Weslington North,W03_014,0.338957,Capital,E2,3052,Ward 13,Upper Weslington and Lower Cotham
W03,Weslington North,W03_015,0.040669,Capital,F2,1410,Ward 13,Upper Weslington and Lower Cotham
W03,Weslington North,W03_016,0.733879,Capital,F1,4396,Ward 13,Upper Weslington and Lower Cotham
W03,Weslington North,W03_017,0.468561,Capital,E2,3063,Ward 13,Upper Weslington and Lower Cotham
W03,Weslington North,W03_018,0.694921,Capital,D2,4293,Ward 13,Upper Weslington and Lower Cotham
W03,Weslington North,W03_019,0.252868,Capital,E2,2661,Ward 15,Upper Weslington and Lower Cotham
W03,Weslington North,W03_020,0.246365,Capital,F1,2705,Ward 16,Upper Weslington and Lower Cotham
W03,Weslington North,W03_021,0.447855,Capital,E2,3253,Ward 16,Upper Weslington and Lower Cotham
W03,Weslington North,W03_022,0.343195,Capital,F1,3028,Ward 16,Upper Weslington and Lower Cotham
W03,Weslington North,W03_023,0.480205,Capital,E1,3533,Ward 16,Upper Weslington and Lower Cotham
W03,Weslington North,W03_024,0.750297,Capital,F2,4004,Ward 16,Upper Weslington and Lower Cotham
W03,Weslington North,W03_025,0.137958,Capital,F1,2146,Ward 16,Upper Weslington and Lower Cotham
W03,Weslington North,W03_026,0.369881,Capital,F1,3388,Ward 16,Upper Weslington and Lower Cotham
W03,Weslington North,W03_027,0.133624,Capital,E1,1965,Ward 15,Upper Weslington and Lower Cotham
W03,Weslington North,W03_028,0.259286,Capital,F1,2746,Ward 16,Upper Weslington and Lower Cotham
W03,Weslington North,W03_029,0.656065,Capital,D2,3650,Ward 15,Upper Weslington and Lower Cotham
W03,Weslington North,W03_030,0.56544,Capital,D1,4042,Ward 15,Upper Weslington and Lower Cotham
W03,Weslington North,W03_031,0.561086,Capital,D1,3913,Ward 15,Upper Weslington and Lower Cotham
W03,Weslington North,W03_032,0.45515,Capital,D1,3259,Ward 15,Upper Weslington and Lower Cotham
W03,Weslington North,W03_033,0.640971,Capital,D1,3777,Ward 15,Upper Weslington and Lower Cotham
W03,Weslington North,W03_034,0.43332,Capital,F1,3266,Ward 14,Upper Weslington and Lower Cotham
W03,Weslington North,W03_035,0.363368,Capital,F2,2931,Ward 14,Upper Weslington and Lower Cotham
W03,Weslington North,W03_036,0.84135,Capital,E1,4346,Ward 14,Upper Weslington and Lower Cotham
W03,Weslington North,W03_037,0.735903,Capital,E1,4409,Ward 14,Upper Weslington and Lower Cotham
W04,Weslington North,W04_001,0.310611,Capital,D1,2863,Ward 2,Upper Weslington and Lower Cotham
W04,Weslington North,W04_002,0.302707,Capital,D1,2744,Ward 2,Upper Weslington and Lower Cotham
W04,Weslington North,W04_003,0.205599,Capital,D1,2315,Ward 2,Upper Weslington and Lower Cotham
W04,Weslington North,W04_004,0.372524,Capital,D2,2915,Ward 3,Upper Weslington and Lower Cotham
W04,Weslington North,W04_005,0.564911,Capital,E2,3265,Ward 3,Upper Weslington and Lower Cotham
W04,Weslington North,W04_006,0.539544,Capital,D2,3670,Ward 3,Upper Weslington and Lower Cotham
W04,Weslington North,W04_007,1.06488,Capital,F1,4866,Ward 3,Upper Weslington and Lower Cotham
W04,Weslington North,W04_008,0.447165,Capital,E2,3454,Ward 3,Upper Weslington and Lower Cotham
W04,Weslington North,W04_009,0.926291,Capital,D2,4149,Ward 1,Upper Weslington and Lower Cotham
W04,Weslington North,W04_010,0.244854,Capital,F2,3089,Ward 1,Upper Weslington and Lower Cotham
W04,Weslington North,W04_011,0.232289,Capital,F2,3536,Ward 1,Upper Weslington and Lower Cotham
W04,Weslington North,W04_012,0.254647,Capital,F2,3512,Ward 1,Upper Weslington and Lower Cotham
W04,Weslington North,W04_013,0.259815,Capital,F2,3629,Ward 1,Upper Weslington and Lower Cotham
W04,Weslington North,W04_014,0.74184,Capital,F1,4397,Ward 1,Upper Weslington and Lower Cotham
W04,Weslington North,W04_015,0.137086,Capital,F1,2294,Ward 1,Upper Weslington and Lower Cotham
W04,Weslington North,W04_016,0.108076,Capital,F2,1951,Ward 1,Upper Weslington and Lower Cotham
W04,Weslington North,W04_017,0.210911,Capital,F2,2355,Ward 2,Upper Weslington and Lower Cotham
W04,Weslington North,W04_018,0.43034,Capital,F1,3108,Ward 2,Upper Weslington and Lower Cotham
W04,Weslington North,W04_019,0.138415,Capital,F1,2126,Ward 2,Upper Weslington and Lower Cotham
W04,Weslington North,W04_020,0.238432,Capital,E1,2540,Ward 2,Upper Weslington and Lower Cotham
W04,Weslington North,W04_021,0.106448,Capital,F1,2132,Ward 2,Upper Weslington and Lower Cotham
W04,Weslington North,W04_022,0.244239,Capital,E1,2445,Ward 2,Upper Weslington and Lower Cotham
W04,Weslington North,W04_023,0.490683,Capital,E2,3601,Ward 2,Upper Weslington and Lower Cotham
W05,Weslington North,W05_001,0.508644,Capital,B1,4208,Ward 4,Upper Weslington and Lower Cotham
W05,Weslington North,W05_002,0.543437,Capital,D1,3205,Ward 5,Upper Weslington and Lower Cotham
W05,Weslington North,W05_003,0.318117,Capital,B1,2741,Ward 4,Upper Weslington and Lower Cotham
W05,Weslington North,W05_004,0.310001,Capital,B1,3865,Ward 4,Upper Weslington and Lower Cotham
W05,Weslington North,W05_005,0.484595,Capital,C1,3977,Ward 4,Upper Weslington and Lower Cotham
W05,Weslington North,W05_006,0.6626,Capital,E1,3997,Ward 3,Upper Weslington and Lower Cotham
W05,Weslington North,W05_007,0.883451,Capital,C2,3573,Ward 3,Upper Weslington and Lower Cotham
W05,Weslington North,W05_008,0.399763,Capital,C1,3685,Ward 4,Upper Weslington and Lower Cotham
W05,Weslington North,W05_009,0.305048,Capital,C1,2544,Ward 3,Upper Weslington and Lower Cotham
W05,Weslington North,W05_010,0.190721,Capital,D2,2298,Ward 4,Upper Weslington and Lower Cotham
W05,Weslington North,W05_011,0.540266,Capital,B1,4256,Ward 4,Upper Weslington and Lower Cotham
W05,Weslington North,W05_012,0.498331,Capital,E2,3153,Ward 5,Upper Weslington and Lower Cotham
W05,Weslington North,W05_013,0.33923,Capital,B1,2760,Ward 5,Upper Weslington and Lower Cotham
W05,Weslington North,W05_014,0.26935,Capital,B1,2645,Ward 5,Upper Weslington and Lower Cotham
W05,Weslington North,W05_015,0.546789,Capital,B1,3784,Ward 5,Upper Weslington and Lower Cotham
W05,Weslington North,W05_016,0.431674,Capital,D2,3293,Ward 5,Upper Weslington and Lower Cotham
W05,Weslington North,W05_017,0.311612,Capital,A1,2969,Ward 5,Upper Weslington and Lower Cotham
W06,Weslington North,W06_001,0.171775,Capital,F2,1852,Ward 10,Upper Weslington and Lower Cotham
W06,Weslington North,W06_002,0.922503,Capital,F2,3850,Ward 11,Upper Weslington and Lower Cotham
W06,Weslington North,W06_003,0.718019,Capital,D1,4434,Ward 10,Upper Weslington and Lower Cotham
W06,Weslington North,W06_004,1.151001,Capital,D2,6574,Ward 11,Upper Weslington and Lower Cotham
W06,Weslington North,W06_005,3.648103,Capital,C1,4898,Ward 7,Upper Weslington and Lower Cotham
W06,Weslington North,W06_006,1.824162,Capital,D1,10800,Ward 7,Upper Weslington and Lower Cotham
W06,Weslington North,W06_007,2.843047,Capital,E2,7800,Ward 11,Upper Weslington and Lower Cotham
W06,Weslington North,W06_008,1.168836,Capital,F1,5737,Ward 10,Upper Weslington and Lower Cotham
W06,Weslington North,W06_009,4.052107,Capital,F1,3392,Ward 10,Upper Weslington and Lower Cotham
W06,Weslington North,W06_010,6.978659,Capital,F1,1938,Ward 9,Upper Weslington and Lower Cotham
W06,Weslington North,W06_011,0.852422,Capital,D1,3774,Ward 9,Upper Weslington and Lower Cotham
W06,Weslington North,W06_012,0.090447,Capital,C2,1385,Ward 9,Upper Weslington and Lower Cotham
W06,Weslington North,W06_013,0.423725,Capital,C2,2667,Ward 9,Upper Weslington and Lower Cotham
W06,Weslington North,W06_014,1.237041,Capital,C1,6328,Ward 9,Upper Weslington and Lower Cotham
W06,Weslington North,W06_015,1.30002,Capital,E2,3815,Ward 9,Upper Weslington and Lower Cotham
W06,Weslington North,W06_016,0.259892,Capital,D2,1417,Ward 9,Upper Weslington and Lower Cotham
W06,Weslington North,W06_017,0.786944,Capital,C1,3697,Ward 9,Upper Weslington and Lower Cotham
W06,Weslington North,W06_018,0.767727,Capital,D2,2410,Ward 9,Upper Weslington and Lower Cotham
W06,Weslington North,W06_019,1.004703,Capital,D1,2890,Ward 10,Upper Weslington and Lower Cotham
W06,Weslington North,W06_020,0.507065,Capital,D2,2738,Ward 10,Upper Weslington and Lower Cotham
W06,Weslington North,W06_021,0.456507,Capital,E2,3085,Ward 10,Upper Weslington and Lower Cotham
W06,Weslington North,W06_022,0.071897,Capital,F2,1063,Ward 4,Upper Weslington and Lower Cotham
W06,Weslington North,W06_023,0.383662,Capital,C1,1708,Ward 4,Upper Weslington and Lower Cotham
