Shape_ID,Electorate,Turnout,Left_Left,Left_Right,Left_MR,Right_Left,Right_Right,Right_MR,MR_Left,MR_Right,MR_MR,Spoil,received_at,verified_at,declared_at
W02_044,1193,998,223,16,69,34,260,100,69,55,153,19,2026-08-02T15:06:30Z,2026-08-02T15:06:30Z,2026-08-02T17:42:19Z
W02_045,2052,1715,346,44,85,41,454,146,162,91,334,12,2026-08-02T15:14:53Z,2026-08-02T15:14:53Z,2026-08-02T18:24:24Z
W02_046,2531,1769,329,58,130,59,476,199,59,102,345,12,2026-08-02T13:37:55Z,2026-08-02T13:37:55Z,2026-08-02T15:56:44Z
W02_047,2799,2283,537,48,204,82,552,221,75,81,427,56,2026-08-02T10:58:00Z,2026-08-02T10:58:00Z,2026-08-02T15:26:51Z
W02_048,2325,1876,498,71,141,51,332,165,142,130,333,13,2026-08-02T11:47:03Z,2026-08-02T11:47:03Z,2026-08-02T16:41:58Z
W02_049,1308,1083,260,29,84,32,329,100,52,52,138,7,2026-08-02T17:47:31Z,2026-08-02T17:47:31Z,2026-08-02T23:37:33Z
W02_050,1153,695,147,18,81,32,164,75,37,22,107,12,2026-08-02T14:18:48Z,2026-08-02T14:18:48Z,2026-08-02T17:05:44Z
W02_051,985,771,146,14,56,21,240,79,27,30,140,18,2026-08-02T10:13:35Z,2026-08-02T10:13:35Z,2026-08-02T14:09:54Z
W02_052,2057,1269,246,34,67,43,325,97,107,62,268,20,2026-08-02T10:56:16Z,2026-08-02T10:56:16Z,2026-08-02T14:15:10Z
W02_053,3040,2229,423,43,175,66,637,213,80,100,451,41,2026-08-02T16:52:06Z,2026-08-02T16:52:06Z,2026-08-02T21:44:23Z
W02_054,2223,1650,337,65,124,43,351,184,86,78,350,32,2026-08-02T13:22:03Z,2026-08-02T13:22:03Z,2026-08-02T17:06:16Z
W02_055,2580,1555,334,30,90,54,404,265,73,58,231,16,2026-08-02T12:28:13Z,2026-08-02T12:28:13Z,2026-08-02T15:04:33Z
W02_056,1121,906,169,10,52,39,243,92,49,65,166,21,2026-08-02T13:41:16Z,2026-08-02T13:41:16Z,2026-08-02T16:42:53Z
W02_057,1520,1085,219,20,106,39,262,110,68,43,209,9,2026-08-02T12:36:17Z,2026-08-02T12:36:17Z,2026-08-02T16:02:52Z
W02_058,1492,981,206,25,120,41,284,75,46,31,131,22,2026-08-02T10:04:09Z,2026-08-02T10:04:09Z,2026-08-02T12:37:06Z
W02_059,3434,2022,396,30,109,37,445,187,154,185,454,25,2026-08-02T13:48:25Z,2026-08-02T13:48:25Z,2026-08-02T15:58:04Z
W02_060,1086,908,168,33,68,32,189,106,76,45,185,6,2026-08-02T13:52:24Z,2026-08-02T13:52:24Z,2026-08-02T19:07:52Z
W02_061,2351,1588,254,39,130,58,322,186,88,62,421,28,2026-08-02T14:23:41Z,2026-08-02T14:23:41Z,2026-08-02T18:54:36Z
W02_062,1282,744,145,16,42,16,209,57,35,34,183,7,2026-08-02T10:31:36Z,2026-08-02T10:31:36Z,2026-08-02T15:18:53Z
W02_063,1148,807,155,14,76,26,224,120,27,40,108,17,2026-08-02T14:15:36Z,2026-08-02T14:15:36Z,2026-08-02T17:54:21Z
W02_064,2055,1160,236,14,67,40,315,167,42,56,211,12,2026-08-02T14:40:05Z,2026-08-02T14:40:05Z,2026-08-02T19:37:35Z
W02_065,2127,1177,257,25,100,24,260,90,73,70,270,8,2026-08-02T17:39:32Z,2026-08-02T17:39:32Z,2026-08-02T22:13:07Z
W02_066,1214,942,189,39,86,22,209,123,51,38,180,5,2026-08-02T17:09:08Z,2026-08-02T17:09:08Z,2026-08-02T22:19:41Z
W02_067,978,575,138,13,61,18,112,56,18,28,118,13,2026-08-02T13:02:18Z,2026-08-02T13:02:18Z,2026-08-02T16:22:04Z
W02_068,890,562,95,7,30,25,130,64,22,40,139,10,2026-08-02T13:45:07Z,2026-08-02T13:45:07Z,2026-08-02T16:14:11Z
W02_069,1745,1172,319,45,115,19,144,51,114,69,274,22,2026-08-02T14:21:48Z,2026-08-02T14:21:48Z,2026-08-02T17:38:36Z
W02_070,1496,1084,196,33,67,52,238,107,57,72,241,21,2026-08-02T11:33:55Z,2026-08-02T11:33:55Z,2026-08-02T15:41:25Z
W02_071,1882,1348,236,31,104,48,415,122,62,49,255,26,2026-08-02T12:49:01Z,2026-08-02T12:49:01Z,2026-08-02T16:58:02Z
W02_072,2983,1659,382,35,147,56,437,132,74,104,284,8,2026-08-02T12:51:04Z,2026-08-02T12:51:04Z,2026-08-02T18:16:14Z
W03_001,1467,835,202,26,56,22,234,73,43,41,129,9,2026-08-02T10:12:17Z,2026-08-02T10:12:17Z,2026-08-02T15:07:14Z
W03_002,2554,2109,382,75,146,72,519,325,137,114,326,13,2026-08-02T15:48:24Z,2026-08-02T15:48:24Z,2026-08-02T19:44:07Z
W03_003,2119,1732,282,70,152,74,507,189,71,51,324,12,2026-08-02T17:17:29Z,2026-08-02T17:17:29Z,2026-08-02T20:22:57Z
W03_004,2234,1443,391,36,148,65,331,148,68,59,181,16,2026-08-02T15:32:48Z,2026-08-02T15:32:48Z,2026-08-02T21:07:03Z
W03_005,1561,947,157,22,91,34,218,141,72,40,159,13,2026-08-02T15:37:31Z,2026-08-02T15:37:31Z,2026-08-02T19:01:27Z
W03_006,1572,1292,249,36,154,35,290,193,57,36,220,22,2026-08-02T11:15:30Z,2026-08-02T11:15:30Z,2026-08-02T16:45:33Z
W03_007,2128,1429,304,34,106,40,312,110,90,77,333,23,2026-08-02T11:59:27Z,2026-08-02T11:59:27Z,2026-08-02T15:31:45Z
W03_008,2119,1289,230,30,84,33,306,174,86,55,264,27,2026-08-02T16:41:40Z,2026-08-02T16:41:40Z,2026-08-02T21:25:42Z
W03_009,2153,1463,314,60,156,31,314,74,122,77,288,27,2026-08-02T13:24:32Z,2026-08-02T13:24:32Z,2026-08-02T16:23:24Z
W03_010,1938,1449,285,23,92,37,399,123,90,68,301,31,2026-08-02T12:47:55Z,2026-08-02T12:47:55Z,2026-08-02T16:59:26Z
W03_011,2221,1672,358,34,172,39,385,173,73,48,353,37,2026-08-02T17:09:26Z,2026-08-02T17:09:26Z,2026-08-02T20:40:14Z
W03_012,1967,1578,391,46,89,58,417,157,77,46,282,15,2026-08-02T12:01:13Z,2026-08-02T12:01:13Z,2026-08-02T14:19:50Z
W03_013,3263,2209,408,70,253,68,607,154,113,96,403,37,2026-08-02T13:54:27Z,2026-08-02T13:54:27Z,2026-08-02T17:24:12Z
W03_014,1986,1169,267,35,68,40,315,106,62,55,193,28,2026-08-02T16:06:54Z,2026-08-02T16:06:54Z,2026-08-02T18:13:30Z
W03_015,947,620,87,11,32,22,156,77,36,62,127,10,2026-08-02T10:37:13Z,2026-08-02T10:37:13Z,2026-08-02T14:17:52Z
W03_016,2859,1883,359,42,184,88,461,233,106,111,277,22,2026-08-02T17:02:27Z,2026-08-02T17:02:27Z,2026-08-02T20:12:06Z
W03_017,1830,1128,215,14,57,29,306,146,57,61,215,28,2026-08-02T10:35:33Z,2026-08-02T10:35:33Z,2026-08-02T13:17:19Z
W03_018,2535,1640,395,37,118,45,421,234,83,55,222,30,2026-08-02T13:23:21Z,2026-08-02T13:23:21Z,2026-08-02T18:17:16Z
W03_019,1820,1011,223,38,81,23,303,92,37,65,127,22,2026-08-04T02:53:07Z,2026-08-04T02:53:07Z,2026-08-02T14:37:39Z
W03_020,1593,1093,214,27,124,44,210,114,51,71,230,8,2026-08-02T12:26:32Z,2026-08-02T12:26:32Z,2026-08-02T15:41:48Z
W03_021,2122,1450,332,48,130,63,411,181,49,40,170,26,2026-08-02T21:42:30Z,2026-08-02T21:42:30Z,2026-08-02T14:37:39Z
W03_022,1988,1163,281,16,79,43,316,113,40,40,220,15,2026-08-02T11:29:15Z,2026-08-02T11:29:15Z,2026-08-02T16:20:45Z
W03_023,2075,1495,228,46,131,84,431,180,86,68,230,11,2026-08-02T12:31:17Z,2026-08-02T12:31:17Z,2026-08-02T15:14:04Z
W03_024,2642,2030,381,53,123,37,525,188,139,100,438,46,2026-08-02T12:30:53Z,2026-08-02T12:30:53Z,2026-08-02T18:24:58Z
W03_025,1227,1013,259,15,73,43,219,95,51,54,182,22,2026-08-02T13:26:12Z,2026-08-02T13:26:12Z,2026-08-02T16:02:49Z
W03_026,2076,1243,228,40,104,24,310,106,54,99,254,24,2026-08-02T11:01:41Z,2026-08-02T11:01:41Z,2026-08-02T14:13:21Z
W03_027,1277,1070,181,38,98,43,281,105,47,40,230,7,2026-08-02T14:50:59Z,2026-08-02T14:50:59Z,2026-08-02T20:36:46Z
W03_028,1581,1242,235,38,93,52,391,116,36,52,216,13,2026-08-02T11:31:47Z,2026-08-02T11:31:47Z,2026-08-02T15:58:20Z
W03_029,2206,1777,327,37,124,96,448,212,116,115,283,19,2026-08-02T11:38:52Z,2026-08-02T11:38:52Z,2026-08-02T13:56:31Z
W03_030,2730,2234,540,75,250,83,468,192,77,104,426,19,2026-08-02T14:35:15Z,2026-08-02T14:35:15Z,2026-08-02T17:47:17Z
W03_031,2761,1928,334,22,112,72,534,235,141,87,360,31,2026-08-02T10:18:40Z,2026-08-02T10:18:40Z,2026-08-02T13:24:17Z
W03_032,2006,1265,289,33,115,36,261,69,69,108,271,14,2026-08-02T11:56:51Z,2026-08-02T11:56:51Z,2026-08-02T17:01:58Z
W03_033,2555,1850,287,50,156,88,451,169,88,106,427,28,2026-08-02T12:26:39Z,2026-08-02T12:26:39Z,2026-08-02T16:03:12Z
W03_034,2024,1388,377,36,115,45,334,125,43,48,231,34,2026-08-02T17:12:33Z,2026-08-02T17:12:33Z,2026-08-02T20:13:54Z
W03_035,1773,1154,290,33,80,38,328,81,53,79,164,8,2026-08-02T13:32:13Z,2026-08-02T13:32:13Z,2026-08-02T18:02:18Z
W03_036,2737,2065,523,43,141,100,477,232,118,82,302,47,2026-08-02T14:13:07Z,2026-08-02T14:13:07Z,2026-08-02T18:25:28Z
W03_037,2536,1449,291,21,118,58,421,122,82,57,256,23,2026-08-02T15:39:59Z,2026-08-02T15:39:59Z,2026-08-02T18:44:47Z
W04_001,1984,1619,270,44,168,53,444,223,73,83,247,14,2026-08-02T13:34:11Z,2026-08-02T13:34:11Z,2026-08-02T17:24:30Z
W04_002,1939,1405,296,23,108,38,315,159,78,120,255,13,2026-08-02T10:55:39Z,2026-08-02T10:55:39Z,2026-08-02T15:54:36Z
W04_003,1635,1043,240,54,130,48,296,93,27,39,101,15,2026-08-02T11:38:00Z,2026-08-02T11:38:00Z,2026-08-02T17:03:11Z
W04_004,1791,1428,264,38,136,70,328,146,79,78,272,17,2026-08-02T12:35:25Z,2026-08-02T12:35:25Z,2026-08-02T18:39:59Z
W04_005,2272,1641,316,60,120,60,407,130,103,84,352,9,2026-08-02T15:04:06Z,2026-08-02T15:04:06Z,2026-08-02T20:33:19Z
W04_006,2067,1323,259,49,129,72,375,141,34,39,192,33,2026-08-02T13:48:27Z,2026-08-02T13:48:27Z,2026-08-02T17:12:13Z
W04_007,3447,2857,450,84,223,125,915,264,128,69,534,65,2026-08-02T14:47:14Z,2026-08-02T14:47:14Z,2026-08-02T18:19:07Z
W04_008,2382,1673,258,42,145,58,506,128,61,72,362,41,2026-08-02T12:52:38Z,2026-08-02T12:52:38Z,2026-08-02T17:22:37Z
W04_009,2407,1758,454,36,185,55,384,163,74,132,263,12,2026-08-02T13:23:34Z,2026-08-02T13:23:34Z,2026-08-02T17:33:47Z
W04_010,1770,1455,319,28,113,61,433,120,55,35,260,31,2026-08-02T10:48:06Z,2026-08-02T10:48:06Z,2026-08-02T15:40:17Z
W04_011,2367,1691,463,30,134,54,374,158,127,78,260,13,2026-08-02T14:19:20Z,2026-08-02T14:19:20Z,2026-08-02T19:12:15Z
W04_012,1935,1413,376,57,172,61,317,146,29,37,199,19,2026-08-02T14:23:01Z,2026-08-02T14:23:01Z,2026-08-02T18:54:24Z
W04_013,2167,1826,389,32,160,90,479,204,67,64,296,45,2026-08-02T11:05:50Z,2026-08-02T11:05:50Z,2026-08-02T16:12:41Z
W04_014,2749,1920,359,52,213,70,419,261,112,89,314,31,2026-08-02T12:43:13Z,2026-08-02T12:43:13Z,2026-08-02T14:59:02Z
W04_015,1398,1173,263,14,77,28,339,92,60,87,195,18,2026-08-02T13:21:31Z,2026-08-02T13:21:31Z,2026-08-02T17:43:12Z
W04_016,1301,866,165,15,69,19,239,101,45,29,176,8,2026-08-02T17:51:21Z,2026-08-02T17:51:21Z,2026-08-02T21:37:56Z
W04_017,1335,1019,255,31,69,38,243,104,59,49,155,16,2026-08-02T09:54:06Z,2026-08-02T09:54:06Z,2026-08-02T14:33:57Z
W04_018,2019,1582,276,49,135,59,355,209,84,88,306,21,2026-08-02T09:52:56Z,2026-08-02T09:52:56Z,2026-08-02T14:15:56Z
W04_019,1458,1092,262,24,97,22,262,67,38,50,259,11,2026-08-02T14:04:38Z,2026-08-02T14:04:38Z,2026-08-02T17:33:12Z
W04_020,1466,820,168,22,73,25,213,99,31,29,140,20,2026-08-02T14:15:14Z,2026-08-02T14:15:14Z,2026-08-02T17:14:38Z
W04_021,1414,1021,237,14,66,35,254,65,85,54,186,25,2026-08-02T10:24:57Z,2026-08-02T10:24:57Z,2026-08-02T14:02:39Z
W04_022,1699,1025,162,24,53,21,290,83,57,48,270,17,2026-08-02T09:54:36Z,2026-08-02T09:54:36Z,2026-08-02T15:37:15Z
W04_023,2368,2000,461,43,151,122,488,243,98,54,328,12,2026-08-02T12:47:27Z,2026-08-02T12:47:27Z,2026-08-02T15:49:59Z
W05_001,2853,1805,390,70,168,45,347,228,111,61,347,38,2026-08-02T11:53:43Z,2026-08-02T11:53:43Z,2026-08-02T18:08:49Z
W05_002,1830,1493,285,28,80,43,434,186,49,58,311,19,2026-08-02T14:49:07Z,2026-08-02T14:49:07Z,2026-08-02T18:29:00Z
W05_003,1612,997,190,18,91,15,232,74,56,60,244,17,2026-08-02T14:15:13Z,2026-08-02T14:15:13Z,2026-08-02T17:52:11Z
W05_004,2462,1450,333,45,93,71,351,182,67,83,194,31,2026-08-02T15:51:20Z,2026-08-02T15:51:20Z,2026-08-02T19:51:45Z
W05_005,2807,2138,360,53,232,106,581,303,50,86,330,37,2026-08-02T14:04:13Z,2026-08-02T14:04:13Z,2026-08-02T18:24:19Z
W05_006,2654,1979,358,72,164,45,537,192,115,93,354,49,2026-08-02T15:46:16Z,2026-08-02T15:46:16Z,2026-08-02T19:42:02Z
W05_007,1968,1644,305,72,162,29,466,145,68,69,312,16,2026-08-02T15:24:05Z,2026-08-02T15:24:05Z,2026-08-02T20:08:54Z
W05_008,2114,1382,237,19,104,48,328,148,97,85,307,9,2026-08-02T12:08:18Z,2026-08-02T12:08:18Z,2026-08-02T17:13:57Z
W05_009,1774,1024,225,29,59,20,154,45,64,58,345,25,2026-08-02T14:23:24Z,2026-08-02T14:23:24Z,2026-08-02T18:23:34Z
W05_010,1460,840,179,41,88,27,208,94,39,42,113,9,2026-08-02T14:42:45Z,2026-08-02T14:42:45Z,2026-08-02T21:02:19Z
W05_011,2826,1801,181,36,110,40,553,147,159,151,410,14,2026-08-02T18:28:53Z,2026-08-02T18:28:53Z,2026-08-03T21:05:24Z
W05_012,1785,1252,279,38,118,75,308,166,32,56,157,23,2026-08-02T13:34:20Z,2026-08-02T13:34:20Z,2026-08-02T17:01:18Z
W05_013,1711,1140,222,20,108,56,264,140,37,67,203,23,2026-08-02T13:10:09Z,2026-08-02T13:10:09Z,2026-08-02T18:27:48Z
W05_014,1554,1181,269,39,140,44,279,98,34,41,222,15,2026-08-02T11:59:15Z,2026-08-02T11:59:15Z,2026-08-02T18:23:42Z
W05_015,2512,1440,267,38,123,55,399,117,42,61,308,30,2026-08-02T14:50:05Z,2026-08-02T14:50:05Z,2026-08-02T19:12:08Z
W05_016,2178,1294,214,16,78,66,509,161,30,49,141,30,2026-08-02T10:04:55Z,2026-08-02T10:04:55Z,2026-08-02T13:21:40Z
W05_017,2055,1277,162,19,90,73,387,165,36,61,276,8,2026-08-02T13:58:54Z,2026-08-02T13:58:54Z,2026-08-02T17:26:40Z
W06_001,1311,980,175,30,81,48,232,113,44,32,215,10,2026-08-02T14:47:41Z,2026-08-02T14:47:41Z,2026-08-02T18:05:21Z
W06_002,2545,1624,330,42,222,27,352,109,138,95,297,12,2026-08-02T16:40:43Z,2026-08-02T16:40:43Z,2026-08-02T20:03:00Z
W06_003,2580,1869,542,57,150,53,447,132,104,64,305,15,2026-08-02T13:09:42Z,2026-08-02T13:09:42Z,2026-08-02T14:37:58Z
W06_004,3750,3102,520,87,291,137,650,321,188,279,570,59,2026-08-02T17:33:14Z,2026-08-02T17:33:14Z,2026-08-02T22:46:36Z
W06_005,2924,2483,456,86,216,93,494,283,87,154,579,35,2026-08-02T10:13:53Z,2026-08-02T10:13:53Z,2026-08-02T14:25:28Z
W06_006,6680,4123,636,70,199,192,935,543,233,245,1026,44,2026-08-02T12:34:16Z,2026-08-02T12:34:16Z,2026-08-02T17:02:42Z
W06_007,4858,2737,551,57,179,64,546,317,213,228,554,28,2026-08-02T12:13:01Z,2026-08-02T12:13:01Z,2026-08-02T15:39:13Z
W06_008,3812,3147,523,42,176,78,1066,314,120,180,577,71,2026-08-02T13:57:16Z,2026-08-02T13:57:16Z,2026-08-02T19:07:56Z
W06_009,1923,1357,248,22,110,48,400,149,88,51,223,18,2026-08-02T11:19:26Z,2026-08-02T11:19:26Z,2026-08-02T15:51:12Z
W06_010,1313,1015,154,22,97,61,240,122,53,62,182,22,2026-08-02T11:55:58Z,2026-08-02T11:55:58Z,2026-08-02T14:19:21Z
W06_011,2143,1195,212,40,114,33,275,144,80,74,212,11,2026-08-02T13:26:35Z,2026-08-02T13:26:35Z,2026-08-02T18:49:23Z
W06_012,962,545,108,9,50,10,118,55,53,33,105,4,2026-08-02T13:30:16Z,2026-08-02T13:30:16Z,2026-08-02T16:45:56Z
W06_013,1474,1236,244,23,77,57,403,126,49,62,164,31,2026-08-02T17:32:36Z,2026-08-02T17:32:36Z,2026-08-02T19:41:08Z
W06_014,4352,2404,548,69,190,50,473,183,106,131,611,43,2026-08-02T10:12:39Z,2026-08-02T10:12:39Z,2026-08-02T12:11:21Z
W06_015,2435,1874,414,52,218,98,379,190,70,53,359,41,2026-08-02T15:59:45Z,2026-08-02T15:59:45Z,2026-08-02T19:18:32Z
W06_016,784,598,101,20,47,12,168,58,21,34,132,5,2026-08-02T12:44:42Z,2026-08-02T12:44:42Z,2026-08-02T16:13:46Z
W06_017,2533,1599,388,39,139,35,439,116,84,75,264,20,2026-08-02T17:37:14Z,2026-08-02T17:37:14Z,2026-08-02T19:59:14Z
W06_018,1539,1009,223,27,63,38,205,116,33,53,239,12,2026-08-02T12:50:50Z,2026-08-02T12:50:50Z,2026-08-02T16:36:49Z
W06_019,1999,1693,274,30,140,80,425,157,94,62,406,25,2026-08-02T11:24:34Z,2026-08-02T11:24:34Z,2026-08-02T13:46:40Z
W06_020,1924,1063,217,48,91,42,229,100,85,48,186,17,2026-08-02T15:30:08Z,2026-08-02T15:30:08Z,2026-08-02T20:55:42Z
W06_021,1805,1278,250,23,94,52,343,125,44,60,266,21,2026-08-02T16:13:49Z,2026-08-02T16:13:49Z,2026-08-02T20:13:20Z
W06_022,715,442,99,7,32,16,112,49,17,29,73,8,2026-08-02T16:19:13Z,2026-08-02T16:19:13Z,2026-08-02T19:59:32Z
W06_023,1105,927,175,26,57,21,262,113,66,50,152,5,2026-08-02T14:29:41Z,2026-08-02T14:29:41Z,2026-08-02T19:50:59Z
W06_024,1456,1027,177,23,63,22,293,118,52,36,237,6,2026-08-02T16:49:09Z,2026-08-02T16:49:09Z,2026-08-02T21:28:28Z
W06_025,2680,1516,299,60,155,71,452,144,44,36,240,15,2026-08-02T15:48:17Z,2026-08-02T15:48:17Z,2026-08-02T20:07:48Z
W06_026,2276,1611,374,68,129,72,421,167,71,75,218,16,2026-08-02T10:59:07Z,2026-08-02T10:59:07Z,2026-08-02T15:25:07Z
W06_027,2924,2334,454,57,184,78,734,264,87,141,318,17,2026-08-02T14:51:24Z,2026-08-02T14:51:24Z,2026-08-02T19:36:20Z
W06_028,2008,1592,302,32,89,62,420,164,88,55,352,28,2026-08-02T17:32:46Z,2026-08-02T17:32:46Z,2026-08-02T21:42:30Z
W06_029,1447,1151,213,12,60,47,231,129,84,102,265,8,2026-08-02T14:03:47Z,2026-08-02T14:03:47Z,2026-08-02T18:08:38Z
W07_001,1706,1321,290,38,157,13,116,59,92,95,431,30,2026-08-02T13:13:59Z,2026-08-02T13:13:59Z,2026-08-02T15:55:51Z
W07_002,3372,2205,716,77,219,9,89,41,154,216,652,32,2026-08-02T13:40:05Z,2026-08-02T13:40:05Z,2026-08-02T17:38:38Z
W07_003,3412,2188,648,83,159,10,85,48,193,284,626,52,2026-08-02T15:55:01Z,2026-08-02T15:55:01Z,2026-08-02T17:27:56Z
W07_004,4434,2905,725,132,285,15,143,39,173,233,1111,49,2026-08-02T16:27:11Z,2026-08-02T16:27:11Z,2026-08-02T19:16:25Z
W07_005,3090,2075,504,88,289,22,162,46,146,121,647,50,2026-08-02T10:39:55Z,2026-08-02T10:39:55Z,2026-08-02T15:32:21Z
W07_006,4979,3599,1069,122,256,74,405,140,210,256,1044,23,2026-08-02T13:42:00Z,2026-08-02T13:42:00Z,2026-08-02T18:51:19Z
W07_007,5535,3592,1082,253,476,4,29,16,310,205,1142,75,2026-08-02T16:30:58Z,2026-08-02T16:30:58Z,2026-08-02T20:01:26Z
W07_008,1272,818,188,27,108,8,92,39,59,38,249,10,2026-08-02T17:34:12Z,2026-08-02T17:34:12Z,2026-08-02T21:29:55Z
W07_009,3100,2382,533,50,225,38,300,79,183,161,761,52,2026-08-02T16:04:34Z,2026-08-02T16:04:34Z,2026-08-02T17:29:13Z
W07_010,1612,1061,205,25,99,12,109,32,121,100,351,7,2026-08-02T10:22:27Z,2026-08-02T10:22:27Z,2026-08-02T13:12:51Z
W07_011,2044,1445,447,61,118,19,162,51,69,87,415,16,2026-08-02T16:17:40Z,2026-08-02T16:17:40Z,2026-08-02T20:47:42Z
W07_012,1197,925,186,29,113,21,145,43,49,76,249,14,2026-08-02T15:21:29Z,2026-08-02T15:21:29Z,2026-08-02T19:55:18Z
W07_013,1585,1092,289,52,132,7,95,27,107,72,291,20,2026-08-02T09:57:24Z,2026-08-02T09:57:24Z,2026-08-02T14:59:34Z
W07_014,3497,2405,533,55,304,28,178,98,148,206,828,27,2026-08-02T12:24:41Z,2026-08-02T12:24:41Z,2026-08-02T17:11:12Z
W07_015,2159,1698,509,42,144,21,197,70,170,134,379,32,2026-08-02T11:10:52Z,2026-08-02T11:10:52Z,2026-08-02T15:37:26Z
W07_016,2013,1182,256,20,86,15,97,49,93,109,449,8,2026-08-02T17:37:54Z,2026-08-02T17:37:54Z,2026-08-02T21:06:36Z
W07_017,1186,834,193,19,96,7,86,36,69,93,221,14,2026-08-02T15:16:32Z,2026-08-02T15:16:32Z,2026-08-02T19:00:57Z
W07_018,2004,1267,365,34,128,12,146,45,79,58,392,8,2026-08-02T10:08:15Z,2026-08-02T10:08:15Z,2026-08-02T14:09:41Z
W07_019,1881,1501,309,82,158,18,197,78,128,86,434,11,2026-08-02T11:17:31Z,2026-08-02T11:17:31Z,2026-08-02T14:45:53Z
W07_020,2338,1300,239,31,154,20,185,55,113,101,385,17,2026-08-02T11:29:33Z,2026-08-02T11:29:33Z,2026-08-02T18:04:29Z
W07_021,1870,1046,271,38,179,17,73,39,62,80,282,5,2026-08-02T11:10:38Z,2026-08-02T11:10:38Z,2026-08-02T13:09:01Z
W07_022,2584,2078,498,52,256,28,243,62,122,148,659,10,2026-08-02T13:09:23Z,2026-08-02T13:09:23Z,2026-08-02T17:34:49Z
W07_023,1730,1113,234,43,93,15,114,27,109,136,323,19,2026-08-02T13:44:39Z,2026-08-02T13:44:39Z,2026-08-02T15:31:15Z
W07_024,1491,947,198,45,98,11,74,37,86,66,325,7,2026-08-02T14:53:44Z,2026-08-02T14:53:44Z,2026-08-02T18:26:44Z
W07_025,2262,1693,447,63,148,21,207,72,126,145,423,41,2026-08-02T17:16:00Z,2026-08-02T17:16:00Z,2026-08-02T20:12:20Z
W07_026,1218,936,247,29,117,10,62,21,64,48,333,5,2026-08-02T15:45:33Z,2026-08-02T15:45:33Z,2026-08-02T18:32:59Z
W07_027,1769,989,207,30,109,17,73,35,54,98,355,11,2026-08-02T15:29:12Z,2026-08-02T15:29:12Z,2026-08-02T21:04:31Z
W07_028,1634,938,207,23,82,14,84,45,76,72,322,13,2026-08-02T12:31:30Z,2026-08-02T12:31:30Z,2026-08-02T16:15:36Z
W07_029,1444,867,166,36,83,18,111,41,74,63,262,13,2026-08-02T17:09:07Z,2026-08-02T17:09:07Z,2026-08-02T21:21:16Z
W07_030,1690,1175,265,32,125,19,110,61,90,76,369,28,2026-08-02T17:46:18Z,2026-08-02T17:46:18Z,2026-08-02T22:36:28Z
W07_031,1516,890,222,14,74,5,60,17,128,85,270,15,2026-08-02T13:01:39Z,2026-08-02T13:01:39Z,2026-08-02T19:21:58Z
W07_032,1365,971,256,19,77,14,171,64,70,46,249,5,2026-08-02T11:01:29Z,2026-08-02T11:01:29Z,2026-08-02T14:49:52Z
W07_033,1399,1060,201,43,108,15,161,48,75,113,288,8,2026-08-02T13:39:44Z,2026-08-02T13:39:44Z,2026-08-02T18:04:48Z
W07_034,1075,904,206,28,105,9,100,48,80,72,249,7,2026-08-02T11:30:10Z,2026-08-02T11:30:10Z,2026-08-02T15:24:08Z
W07_035,1662,1094,254,57,131,21,153,85,52,74,255,12,2026-08-02T12:24:38Z,2026-08-02T12:24:38Z,2026-08-02T16:40:44Z
W07_036,1210,859,213,25,52,10,85,27,76,113,241,17,2026-08-02T12:11:11Z,2026-08-02T12:11:11Z,2026-08-02T14:10:49Z
W07_037,2790,1682,424,78,209,24,131,81,119,160,430,26,2026-08-02T17:44:10Z,2026-08-02T17:44:10Z,2026-08-02T21:45:45Z
W07_038,2012,1357,431,37,141,10,154,42,89,144,296,13,2026-08-02T16:38:09Z,2026-08-02T16:38:09Z,2026-08-02T18:04:53Z
W08_001,4928,3100,632,135,338,23,244,116,274,250,1015,73,2026-08-02T11:05:02Z,2026-08-02T11:05:02Z,2026-08-02T14:19:34Z
W08_002,3741,2416,319,78,160,57,464,162,223,268,648,37,2026-08-02T15:01:26Z,2026-08-02T15:01:26Z,2026-08-02T19:58:33Z
W08_003,1911,1210,282,54,160,19,138,59,77,53,352,16,2026-08-02T12:28:49Z,2026-08-02T12:28:49Z,2026-08-02T17:13:10Z
W08_004,3324,2431,649,107,267,8,118,31,244,205,773,29,2026-08-02T11:25:05Z,2026-08-02T11:25:05Z,2026-08-02T16:50:50Z
W08_005,3145,2129,556,53,162,25,225,117,129,112,707,43,2026-08-02T16:26:51Z,2026-08-02T16:26:51Z,2026-08-02T21:52:27Z
W08_006,2731,1530,400,35,152,32,165,75,95,111,452,13,2026-08-02T15:49:19Z,2026-08-02T15:49:19Z,2026-08-02T18:43:30Z
W08_007,1378,911,218,37,77,10,137,46,56,39,270,21,2026-08-02T17:28:19Z,2026-08-02T17:28:19Z,2026-08-02T22:32:09Z
W08_008,2487,1584,393,29,131,36,264,90,141,92,370,38,2026-08-03T05:11:48Z,2026-08-03T05:11:48Z,2026-08-02T14:37:39Z
W08_009,2681,2257,457,55,155,28,307,153,153,148,755,46,2026-08-02T14:51:29Z,2026-08-02T14:51:29Z,2026-08-02T17:38:29Z
W08_010,1316,771,183,23,64,19,89,43,60,58,216,16,2026-08-02T12:37:33Z,2026-08-02T12:37:33Z,2026-08-02T17:06:46Z
